Latitude,Longtitude,State,LGA,Population,Number of households,Number of households offgrid,Number of people owning mobile phones,Number of households owning radios,Number of ABC1 consumers,Median annual household spending per capita,"Number of households spending over 110,000 N annually per capita","Number of households spending over 5,000 N monthly on energy","Number of households spending over 10,000 N monthly on energy","Number of households spending over 250,000 N annually on discretionary expenses",Number of households with generators,Number of households with televisions,Proportion of households offgrid,Proportion of people owning mobile phones,Proportion of households owning radios,Proportion of ABC1 consumers,"Proportion of households spending over 110,000 N annually per capita","Proportion of households spending over 5,000 N monthly on energy","Proportion of households spending over 10,000 N monthly on energy","Proportion of households spending over 250,000 N annually on discretionary expenses",Proportion of households with generators,Proportion of households with televisions
13.108333332,7.10833333395072,Lagos,Ikorodu,280.00007610663,66.2238693237305,3.8294191020008,263.374512904014,42.1645610918935,130.171424068014,138314.754834467,48.340287805529,32.1401492917289,8.07270001077936,46.1040876711832,49.619856063282,48.9693847544709,5.78253602682284%,94.0623004701311%,63.6697334699293%,46.4897816736455%,72.995263338089%,48.5325753688812%,12.1900156140327%,69.6185350418091%,74.9274492263794%,73.9452183246613%
13.2916666653333,6.92500000062248,Lagos,Ikorodu,413.000156910086,97.5936660766602,4.15152199611018,394.87687080164,65.6558886217941,210.71541500387,189985.670313434,81.8786646484096,42.2835620417769,19.136955629671,80.084493028834,67.7315986834465,81.2892767642366,4.25388466588512%,95.6117967983263%,67.2747435988532%,51.0206622148439%,83.8975191116333%,43.3261334896088%,19.6088090538979%,82.059109210968%,69.4016337394714%,83.2935988903046%
13.1916666653333,6.9750000006211,Lagos,Ikorodu,2975.00003465204,702.804931640625,24.1969433298856,2835.37705326615,474.341491019297,1536.95433731749,178267.062287843,593.710249650321,242.298149029201,140.22395890133,486.337348454894,280.949136896881,646.000785172669,3.44291029281772%,95.3067905963159%,67.4926241499182%,51.6623300643846%,84.4772458076477%,34.4758749008179%,19.9520453810692%,69.1994786262512%,39.9754077196121%,91.9175088405609%
13.1416666653333,7.0083333339535,Lagos,Ikorodu,295.000130861091,69.6698379516602,4.13160783813659,281.570349986406,46.2041445925444,154.297339938278,173726.801083697,53.0208671218953,35.3246737330164,12.2454791181229,55.7223377187302,57.5654937730292,59.1158716777864,5.93026761595637%,95.4475339263464%,66.3187197659377%,52.3041598279606%,76.1030435562134%,50.702965259552%,17.5764426589012%,79.9805760383606%,82.6261341571808%,84.8514556884766%
13.1249999986667,6.9583333339549,Lagos,Ikorodu,7036.99996641796,1660.43566894531,134.707257071811,6735.18813145275,1118.53260085474,3918.14704802873,195111.521619689,1568.30915015627,1067.45240886186,487.809766554047,1491.50422622213,1153.06721767242,1346.12509267333,8.11276579943476%,95.7110723830394%,67.3638022703536%,55.6792250494096%,94.4516658782959%,64.2874896526337%,29.3784201145172%,89.8260772228241%,69.4436550140381%,81.0705959796906%
13.2249999986667,6.9583333339549,Lagos,Ikorodu,4915.99994549149,1159.96704101562,65.7615637294934,4664.85240637698,808.633299338157,3030.25516594933,216222.280281552,1048.01676315401,582.994127561685,388.953609738927,974.371108661576,663.335727795126,1022.18025943038,5.66926140176494%,94.891221686346%,69.7117478984705%,61.6406671999337%,90.3488397598267%,50.25954246521%,33.5314363241196%,83.9998960494995%,57.1857392787933%,88.1214916706085%
13.1249999986667,7.0250000006197,Lagos,Ikorodu,4517.99987734368,1063.96691894531,58.9785630813929,4310.5296950898,690.535658750487,2357.32992775011,155624.174550613,777.762995212941,518.070956785784,98.5374342742759,790.342147690169,864.911716175759,890.991665772152,5.54327038098677%,95.4079197014971%,64.9019858093898%,52.1764053065021%,73.1002986431122%,48.6923933029175%,9.26132500171661%,74.2825865745544%,81.2912225723267%,83.7424218654632%
13.2416666653333,6.89166666729008,Lagos,Ikorodu,102.000007368518,23.9807186126709,2.76402978616064,97.7100098719348,15.2800995068974,49.7047800340566,176934.492273141,21.0718378638351,14.4699668481416,5.41311655893602,20.4309575865038,16.3216041121366,17.0710973360509,11.5260507026682%,95.7941204052233%,63.718271973817%,48.7301729836912%,87.869918346405%,60.3400051593781%,22.5727871060371%,85.1974368095398%,68.061363697052%,71.186763048172%
13.1249999986667,6.9750000006211,Lagos,Ikorodu,5714.9998238368,1342.70861816406,59.4929094832196,5557.03568018081,908.473771915464,3345.35522151227,187023.385430786,1113.30215718139,805.06266030111,386.872973808177,1023.41578724601,1080.82386483502,1138.05051062764,4.43081311003773%,97.2359729041962%,67.6597855726626%,58.5364011309164%,82.9146504402161%,59.9581062793732%,28.8128763437271%,76.2202441692352%,80.4957866668701%,84.7578167915344%
13.2416666653333,6.87500000062388,Lagos,Ikorodu,25.0000852811971,5.87198686599731,0.525613094247366,23.8995644597829,3.92869096191878,12.3283944632545,183006.905158158,5.19281459609257,3.48212983046187,1.23087319316209,5.29800325222561,4.07026035091485,4.46506089665061,8.95119669444449%,95.5979317308892%,66.9056496816861%,49.3134096327539%,88.4336888790131%,59.300708770752%,20.9617838263512%,90.2250528335571%,69.316577911377%,76.0400354862213%
13.1416666653333,7.24166666728036,Lagos,Ikorodu,547.000074798294,128.364334106445,6.77750945945904,509.616652133376,84.5514963974262,261.636534493684,161560.664629878,97.7891574592692,57.2228737572208,24.5537469168187,93.3977107536655,95.2200369589671,97.4636180081732,5.27990076576789%,93.1657371932347%,65.8683714491228%,47.8311697836901%,76.1809408664703%,44.5784837007523%,19.1281691193581%,72.7598607540131%,74.1795122623444%,75.92733502388%
13.1249999986667,7.14166666728314,Lagos,Ikorodu,13.9999993690422,3.27742910385132,0.449588565864112,12.7300422863049,2.02281115436719,5.85295850633678,155756.271580377,2.45400678979027,1.55655395694724,0.730669939892551,2.49575464705848,2.23749628519823,2.28986356368117,13.7177205552913%,90.928877571627%,61.7194480878373%,41.8068483580025%,74.8759686946869%,47.4931389093399%,22.2939968109131%,76.1497676372528%,68.2698607444763%,69.8676764965057%
13.1416666653333,6.9583333339549,Lagos,Ikorodu,3834.00016392096,896.794677734375,75.505107233926,3619.28081473819,593.609474844345,1856.20023395398,190846.103586654,870.081156196247,551.994419012044,297.159784039671,779.251248816377,593.815932705417,692.381149173772,8.4194419423495%,94.3995998956041%,66.192350331964%,48.414192868883%,97.021222114563%,61.5519285202026%,33.1357657909393%,86.8929386138916%,66.2153720855713%,77.2062063217163%
13.1416666653333,6.9750000006211,Lagos,Ikorodu,4793.99998526406,1119.568359375,52.3827151975465,4575.80139497984,744.314575390509,2626.91274893455,180033.347360043,991.8816203397,668.178716021706,310.413831684796,919.270302308374,860.205607035547,935.832320198882,4.67883133342471%,95.4485066550913%,66.4822803500827%,54.7958439092456%,88.5950028896332%,59.6818149089813%,27.7262061834335%,82.1093499660492%,76.8336832523346%,83.5886716842651%
13.2416666653333,6.90833333395628,Lagos,Ikorodu,221.999996278133,51.73779296875,5.8714980777374,213.246145677941,32.6511845641967,110.298619723725,179301.76842882,44.8711071603175,31.5315168476663,8.26665816940659,42.1622089266311,32.7676477780042,35.4819426840404,11.3485669581689%,96.0568239878594%,63.1089628889239%,49.6840637715766%,86.727911233902%,60.9448432922363%,15.9779876470566%,81.4920902252197%,63.3340656757355%,68.5803174972534%
13.2249999986667,6.89166666729008,Lagos,Ikorodu,173.99998713166,40.4996833801269,5.18050058750887,166.618334544136,25.9673293712886,91.3737295279987,190591.147176231,34.0867616610857,22.8033528374194,6.80097813745589,33.2442694980566,24.9622427770087,27.8059226830564,12.7914594760781%,95.7576706129646%,64.1173639002587%,52.513641543467%,84.1655015945434%,56.3050150871277%,16.7926698923111%,82.085257768631%,61.6356492042542%,68.6571359634399%
13.1416666653333,6.9916666672873,Lagos,Ikorodu,3409.99982060397,793.50927734375,41.2843406265328,3275.79019735365,531.372098903385,1901.75267370734,179700.300492285,640.286107930675,457.700966519769,200.428772413463,610.243770909554,644.588512150949,684.601684905123,5.20275462496556%,96.0642337152219%,66.964824996393%,55.7698760632342%,80.6904375553131%,57.680606842041%,25.2585291862488%,76.9044280052185%,81.2326371669769%,86.2751960754395%
13.0916666653333,7.05833333395212,Lagos,Ikorodu,4163.99985826013,967.396667480469,70.9744898796086,3973.96868825101,615.075387409538,2163.51106119999,144012.881759062,737.135295420103,589.407186507498,70.6635548648869,704.497942063387,818.777748607743,737.271145524709,7.33664816775292%,95.4363310163866%,63.5804740791043%,51.9575200490997%,76.1978328227997%,60.9271466732025%,7.30450674891472%,72.824102640152%,84.6372306346893%,76.2118756771088%
13.1416666653333,7.22500000061416,Lagos,Ikorodu,11.0000551910638,2.55432176589966,0.186450584951404,10.2273667305471,1.68729911939255,5.66730040440003,181996.620680122,1.96649824323151,1.09814538063813,0.508559342310477,1.96467779665952,1.8605606458458,1.99760950310508,7.29941651989699%,92.9755946938843%,66.0566394538892%,51.5206542691169%,76.987099647522%,42.9916620254517%,19.9097603559494%,76.915830373764%,72.8397130966187%,78.2050848007202%
13.1416666653333,7.27500000061276,Lagos,Ikorodu,13.9999990020419,3.24856543540955,0.353987717351878,13.0722317968303,2.00174881094415,6.17421315123381,146617.974580323,2.37012588623834,1.50069146835379,0.645911325009352,2.19879216369353,2.2930696359654,1.95043568879463,10.8967396344673%,93.3730909189617%,61.6194702167602%,44.1015256524897%,72.959154844284%,46.195513010025%,19.8829710483551%,67.6850199699402%,70.587146282196%,60.0399076938629%
13.0916666653333,7.04166666728592,Lagos,Ikorodu,1289.00014997993,299.013275146484,20.3211217353456,1230.46078969425,190.258955228989,619.679139714968,143670.030657257,226.84551369262,167.815916637431,32.3438479489704,204.34946105898,246.512213921023,232.082999646234,6.79606004963843%,95.4585451144756%,63.628932573573%,48.0744040041125%,75.8646965026856%,56.1232328414917%,10.8168601989746%,68.3412671089172%,82.44189620018%,77.616286277771%
13.158333332,6.9750000006211,Lagos,Ikorodu,2375.00005256236,550.649108886719,73.9370353612512,2201.86036085887,359.585603946351,1172.76529640076,191381.30006626,507.27228954449,315.929193008761,166.766647094592,477.88536157741,375.588697405347,437.014280148906,13.427250524519%,92.7099078790885%,65.3021312743694%,49.3795903345551%,92.1226024627686%,57.3739588260651%,30.2854657173157%,86.7858231067657%,68.2083547115326%,79.363477230072%
13.1249999986667,7.0083333339535,Lagos,Ikorodu,3267.00009126948,756.382385253906,44.3079093972657,3129.28428352907,494.291909078991,1778.9999009861,183596.807340174,544.527893503618,393.181545419368,140.899043881308,570.122746799112,620.595709494045,645.044980804465,5.85787166135449%,95.7846402236586%,65.3494738528403%,54.4536226289123%,71.9910860061645%,51.9818484783173%,18.628017604351%,75.3749370574951%,82.0478796958923%,85.2802753448486%
13.108333332,7.0250000006197,Lagos,Ikorodu,4045.99977899401,935.890625,52.3405380123599,3873.64314682924,597.280718984522,2201.40349084362,159068.859312297,681.449913255871,469.043799769133,106.300712607451,644.793785800226,747.892383194528,762.897121292539,5.59259133644595%,95.7400731196375%,63.819500166969%,54.4093823799213%,72.8129863739014%,50.1173734664917%,11.3582409918308%,68.8962757587433%,79.9123704433441%,81.5156280994415%
13.1916666653333,7.34166666727758,Lagos,Ikorodu,25.9999980836343,6.01085329055786,0.707528929241897,23.9327965724397,3.35804666846747,9.43991583013496,141956.522719964,4.02412794383849,2.11444636304876,0.93995250297485,4.06198719760661,3.93790947746604,3.10851089669302,11.7708567326592%,92.049224370921%,55.8663887828115%,36.3073712535268%,66.9476985931396%,35.1771414279938%,15.6375885009766%,67.5775468349457%,65.5133187770844%,51.7149686813354%
13.2749999986667,6.94166666728868,Lagos,Ikorodu,1525.00029574624,352.171783447266,14.9315818813187,1469.52197170177,240.161361345131,852.89458114644,206370.067184469,309.581335007725,150.193191969393,105.936786937691,298.440427409842,204.859805311216,286.099544072686,4.23985753065154%,96.3620778173471%,68.1943791732231%,55.9275026716691%,87.9063427448273%,42.6477074623108%,30.0809979438782%,84.7428560256958%,58.1704199314117%,81.2386333942413%
13.1749999986667,6.9750000006211,Lagos,Ikorodu,3531.99988258013,814.16357421875,134.417042621038,3241.39424201926,527.471830979092,1721.71426633115,199887.414248206,760.826622718771,446.244555047044,266.195134943802,715.673955247534,516.798197248135,628.351826312631,16.5098325296635%,91.7722069586088%,64.7869602229798%,48.746158651439%,93.4488654136658%,54.8101842403412%,32.695534825325%,87.902969121933%,63.4759664535522%,77.1775901317596%
13.2249999986667,6.94166666728868,Lagos,Ikorodu,3622.99990333824,834.42724609375,79.39109134778,3435.56104575381,568.191917296576,2084.06566870705,210781.64791299,755.482353200292,414.783410470947,257.600966372542,682.527384104876,470.654824448197,660.077914645488,9.51444139910794%,94.8264183664006%,68.0936438684719%,57.5232051976262%,90.5390322208405%,49.7087568044662%,30.8715909719467%,81.7959129810333%,56.4045369625092%,79.1055083274841%
13.1749999986667,7.32500000061138,Lagos,Ikorodu,129.999990107923,29.8972759246826,3.6266021240063,121.796195042028,17.1954280575244,51.132249276345,148269.267283774,21.1475392141515,12.8158368469102,5.02883054704072,19.9381184662849,20.8418538838294,17.3074557959263,12.1302092309094%,93.6893879306573%,57.5150328104917%,39.3325024362665%,70.7340002059936%,42.8662359714508%,16.8203637003899%,66.688746213913%,69.7115480899811%,57.8897416591644%
13.2416666653333,6.94166666728868,Lagos,Ikorodu,7537.99988833717,1733.29992675781,86.9002954641607,7264.50378400498,1208.10402928181,4496.90194239481,216956.350656896,1564.52422767587,801.289528601551,543.187889937408,1426.29200634653,973.825552643493,1385.04822289279,5.01357521122789%,96.3717682623564%,69.6996527047457%,59.6564341869046%,90.2627527713776%,46.2291330099106%,31.3383668661117%,82.2876632213593%,56.1833262443542%,79.9081683158875%
13.258333332,6.94166666728868,Lagos,Ikorodu,24.0009040074269,5.51809167861938,0.264361229861834,23.135137048258,3.80240781745891,13.821215927738,212031.728743946,4.89285655820737,2.30246013756835,1.78391732918224,4.63716897307304,3.19197085269985,4.27452052588307,4.79080894734204%,96.3927735434422%,68.9080218110887%,57.5862305997355%,88.6693596839905%,41.7256593704224%,32.3285192251205%,84.035736322403%,57.8455567359924%,77.4637460708618%
13.1249999986667,7.20833333394796,Lagos,Ikorodu,6237.9998030399,1432.802734375,213.280507932398,5607.5660890729,984.902810456515,2861.18837175805,208630.322047219,1149.60429862782,648.18009956507,337.416728552781,1167.95148701931,973.15303210169,1213.16049849615,14.8855458476936%,89.8936560777097%,68.7395959560433%,45.8670801875264%,80.2346527576447%,45.2386140823364%,23.5494196414948%,81.5151631832123%,67.9195404052734%,84.6704483032227%
13.158333332,7.30833333394518,Lagos,Ikorodu,20.9999984657884,4.82160091400147,0.873359211648456,19.6233339354478,2.85603474314381,8.40803183929329,139691.254187637,3.5088401868913,2.40986845184779,0.923554958524237,3.16889281615033,3.38665727145497,3.27172951176522,18.1134695140841%,93.4444541384927%,59.2341588216096%,40.0382497788798%,72.7733433246613%,49.9806702136993%,19.15452927351%,65.7228350639343%,70.239269733429%,67.8556680679321%
13.1249999986667,7.19166666728174,Lagos,Ikorodu,19443.9995126306,4458.46533203125,726.571265380193,17097.3076740609,3066.50492491311,8919.94064223616,221601.824774714,3915.12420397525,2363.87674498075,1144.57379417896,3700.08607705592,2947.89416855844,3833.98048869235,16.2964430868227%,87.9310229510894%,68.7793825126825%,45.8750301677485%,87.8132700920105%,53.0199646949768%,25.671923160553%,82.9901278018951%,66.1190330982208%,85.9932780265808%
13.0749999986667,7.05833333395212,Lagos,Ikorodu,884.999970202894,202.885879516602,34.4711649672336,811.444912467492,127.639313283079,388.944578660612,171498.62781167,184.797960090642,167.438458952477,15.612725726087,168.194594260537,187.174561555965,179.991717521742,16.990420944703%,91.6886937613637%,62.911876167624%,43.9485414413565%,91.0846829414368%,82.5283944606781%,7.69532397389412%,82.9010844230652%,92.2560811042786%,88.7157440185547%
13.108333332,6.9583333339549,Lagos,Ikorodu,7429.99963675663,1701.53015136719,154.163853593619,7020.21490668567,1135.51906648087,4275.3623784335,200051.417610044,1577.1339454448,1063.70076463609,527.117964262325,1531.87415067314,1153.7198509197,1361.06765170589,9.06030689316595%,94.4847274548476%,66.7351716082419%,57.5418921594967%,92.6891565322876%,62.5143647193909%,30.9790551662445%,90.0292098522186%,67.8048431873322%,79.990804195404%
13.1249999986667,6.9916666672873,Lagos,Ikorodu,1824.99998993804,417.937957763672,21.4457889820754,1760.44157156201,277.526462279607,1017.57226687635,188693.195668374,319.238634690364,240.899929542751,90.0710966763917,303.771193397293,345.347799749708,361.904003110456,5.13133315213312%,96.4625523982482%,66.4037465667423%,55.7573847937884%,76.3842165470123%,57.6401174068451%,21.5513080358505%,72.683322429657%,82.6313555240631%,86.5927577018738%
13.108333332,6.9750000006211,Lagos,Ikorodu,4934.99970358371,1129.85290527344,84.8041810759076,4769.92185500132,750.015092558969,2735.73097026323,188465.621339306,893.093819165153,710.200552960924,305.643903818765,850.176326237163,858.229985383516,934.643141615782,7.5057718292439%,96.6549572746172%,66.3816580953478%,55.4352813491881%,79.0451407432556%,62.8577888011932%,27.051654458046%,75.2466380596161%,75.9594440460205%,82.7225506305695%
13.108333332,7.0083333339535,Lagos,Ikorodu,4385.00008090447,1003.78363037109,58.652329227828,4222.17642433479,647.898987597081,2473.15738731611,187639.881172884,734.890108686433,555.455071092119,202.250718243799,726.237051164274,802.504239926443,836.623110460307,5.84312469871069%,96.2868037955407%,64.5456817578863%,56.4003954774383%,73.2120037078858%,55.3361356258392%,20.1488360762596%,72.3499596118927%,79.9479305744171%,83.3469569683075%
13.2749999986667,6.92500000062248,Lagos,Ikorodu,63.0000521245662,14.4174556732178,0.926876148032194,60.3752781504392,9.449208936854,30.6139166229076,189750.592177374,12.0972986771551,6.43890903554735,3.36234378308729,12.0348155332295,9.1494752550142,10.2394404642304,6.42884687174021%,95.8336955516526%,65.5400588774278%,48.593478244076%,83.9073061943054%,44.6605086326599%,23.3213394880295%,83.4739208221436%,63.4610950946808%,71.0211336612701%
13.2416666653333,6.92500000062248,Lagos,Ikorodu,360.000253732865,82.3699951171875,7.40063698968819,347.56887566441,54.7319437582085,194.168484284034,198740.378859561,72.3208328929104,45.1867422831128,16.1167828691759,65.6975251091353,48.4067112092816,58.4580974978962,8.98462720455347%,96.5468418592617%,66.4464574513347%,53.935652064322%,87.7999722957611%,54.8582553863525%,19.5663273334503%,79.7590494155884%,58.7674081325531%,70.9701359272003%
13.0916666653333,7.10833333395072,Lagos,Ikorodu,2442.00022542078,557.817626953125,49.8255666496495,2287.33119055713,346.788379624042,1225.98465315265,145952.139701271,440.928626025867,326.850355360992,110.724982716459,401.343235559907,445.344561657941,418.090249853296,8.93223237168095%,93.6662972732937%,62.1687739626026%,50.2041171163856%,79.0453016757965%,58.5944831371307%,19.8496744036674%,71.9488263130188%,79.8369467258453%,74.9510645866394%
13.0916666653333,7.0250000006197,Lagos,Ikorodu,1566.99997766337,357.931884765625,24.1654308233852,1484.36946765094,225.887706657131,817.299535995044,148976.940744276,283.09395707614,207.559439799356,51.4888371795569,244.612134616051,287.222121357889,287.239786243445,6.75140490465351%,94.7268340018969%,63.1091322878495%,52.1569590073485%,79.0915727615356%,57.9885303974152%,14.3850937485695%,68.3404147624969%,80.2449107170105%,80.2498459815979%
13.0916666653333,7.07500000061832,Lagos,Ikorodu,3878.99991815756,885.3505859375,46.9882110240488,3702.47165436635,568.606400849844,2095.23239184777,146815.203696759,700.102239696018,564.885821503529,49.4271525176227,671.146682516265,745.94916302088,677.625959548401,5.30729992958585%,95.4491294788412%,64.2238690391497%,54.0147573099965%,79.0762722492218%,63.803631067276%,5.58277741074562%,75.8057534694672%,84.254664182663%,76.5375852584839%
13.0916666653333,7.09166666728452,Lagos,Ikorodu,4886.99985820108,1115.1767578125,59.3439762884017,4655.78365666023,709.403466197147,2412.87916035831,145737.642000455,888.786958931421,667.441679624026,126.405389616208,823.137945985305,910.634490575817,845.469244211912,5.32148611174512%,95.2687495754101%,63.6135447790979%,49.3734239895496%,79.6992003917694%,59.8507523536682%,11.3350093364716%,73.8123297691345%,81.6583096981049%,75.8148193359375%
13.0749999986667,7.04166666728592,Lagos,Ikorodu,2367.99995897914,540.269226074219,68.3890761278176,2186.6192866559,347.778639048338,1051.01379220567,167910.538595655,474.294079883952,367.467190669228,55.651651011158,405.027961351916,464.503311577224,457.105998193409,12.6583327028926%,92.3403430969045%,64.3713582532577%,44.3840291559281%,87.7884685993195%,68.0155694484711%,10.3007256984711%,74.9678015708923%,85.9762668609619%,84.6070766448975%
13.1249999986667,7.15833333394934,Lagos,Ikorodu,11.0001493981483,2.50195121765137,0.556452202289082,9.68464900266444,1.62211067638321,4.73366038996301,190913.275318389,2.03693011859264,1.37150690282022,0.716856836652255,2.0013744449268,1.68433536055363,1.81872690109151,22.2407294899792%,88.0410679176293%,64.8338250937567%,43.0326918174388%,81.4136624336243%,54.8174917697906%,28.6519110202789%,79.9925446510315%,67.3208713531494%,72.6923406124115%
13.0916666653333,7.0083333339535,Lagos,Ikorodu,6722.999691145,1528.32739257812,122.968739610214,6405.02759460531,974.096327688862,3630.87255887376,183933.078348332,1233.03022980892,970.724272304255,371.768002899315,1086.80952344929,1179.88243397367,1193.36209527516,8.04596843630338%,95.2703835914421%,63.7361034304089%,54.0067339829877%,80.6784093379974%,63.5154664516449%,24.3251547217369%,71.1110413074493%,77.2008955478668%,78.0828833580017%
13.0749999986667,7.07500000061832,Lagos,Ikorodu,898.000100539631,203.381317138672,45.1512501929158,801.44235535417,133.414497673594,383.718021307896,188354.772674109,191.614846587285,183.480195661207,10.6649053851683,176.196396741047,188.596678574668,185.44225398619,22.2002939248005%,89.2474683324159%,65.5982071266789%,42.7302871210493%,94.2145764827728%,90.2148723602295%,5.24379797279835%,86.6335213184357%,92.7305817604065%,91.1795914173126%
13.0749999986667,7.10833333395072,Lagos,Ikorodu,10302.9996200063,2332.0634765625,510.914142452199,9165.6602347032,1458.31431534118,4427.07316425255,185167.089678759,2072.27158614679,1432.31973952451,599.387919930218,1745.02545089973,1804.54797415703,1811.7404840783,21.9082433898967%,88.9610848563498%,62.5332170413629%,42.9687792636242%,88.8599991798401%,61.4185571670532%,25.702041387558%,74.8275279998779%,77.3798823356628%,77.6883006095886%
13.108333332,6.9916666672873,Lagos,Ikorodu,231.000211165903,52.2385559082031,3.68863779047563,223.216699344776,34.1032588128874,124.224534301336,191939.400504816,39.3875944624524,33.2709421630625,11.257561996545,39.1471295704086,42.2457480446901,45.1334315837594,7.06114042845584%,96.6305174433209%,65.2836936626193%,53.7768055164756%,75.3994703292847%,63.6903941631317%,21.5502932667732%,74.9391496181488%,80.8708190917969%,86.3986968994141%
13.0916666653333,6.9583333339549,Lagos,Ikorodu,675.000045945427,152.278228759766,25.4591995682634,621.953565633937,100.98088458291,339.668849024447,207459.601691227,148.489139203161,93.795128802076,52.8893591770904,140.426493374002,100.346847691466,114.672452965673,16.7188703044529%,92.1412627109986%,66.313408952384%,50.3213075413493%,97.5117325782776%,61.5945756435394%,34.7320556640625%,92.2170519828796%,65.8970415592194%,75.3045618534088%
13.0916666653333,7.12500000061694,Lagos,Ikorodu,38.9999987963759,8.78889274597168,1.58763460831527,35.5806448348691,5.29318797396343,16.0028995044211,149456.75698646,6.87203880534435,5.17855250742139,2.33186354949743,6.41396669099356,6.36093069917615,6.08092343976216,18.0641026600643%,91.2324254691398%,60.2258797206226%,41.0330769187311%,78.1900405883789%,58.9215576648712%,26.5319377183914%,72.9780972003937%,72.3746538162231%,69.1887319087982%
13.1249999986667,7.25833333394656,Lagos,Ikorodu,37.9999971186449,8.55948162078857,0.940979781973718,34.9487376592088,5.07867047429519,15.8189420395363,158108.894003027,6.71388431313193,4.76640921085834,2.15297883993528,6.60205791371635,5.85550746703853,5.14032318564381,10.9934202053585%,91.9703692347414%,59.3338557087444%,41.6287979973942%,78.4379780292511%,55.6857228279114%,25.1531451940536%,77.1315157413483%,68.4096038341522%,60.0541412830353%
13.0916666653333,6.9916666672873,Lagos,Ikorodu,1643.00027144816,369.763610839844,63.360322721322,1561.79145627983,237.324416955504,834.122050708975,198783.637998943,308.920086255304,263.536788155914,105.812532763912,280.01919057938,284.327166598334,292.945410757624,17.1353591494338%,95.0572853468398%,64.1827399987979%,50.7682235483607%,83.5452914237976%,71.2716937065124%,28.616264462471%,75.7292449474335%,76.8943071365356%,79.2250514030457%
13.0749999986667,6.9916666672873,Lagos,Ikorodu,3700.00000364932,832.6494140625,143.727705240356,3516.39076096623,534.302434067893,1740.57416239143,198869.329768758,762.846975275839,618.966989095264,335.972715643002,614.919085586735,623.370886962278,586.5326423613,17.2614911886034%,95.0375880404866%,64.1689557506597%,47.0425448831%,91.616827249527%,74.3370473384857%,40.3498411178589%,73.8508999347687%,74.8659491539001%,70.4417288303375%
13.0749999986667,7.0250000006197,Lagos,Ikorodu,1267.00004093802,284.818389892578,54.509657545096,1136.1889394944,183.857356908571,603.943262376944,178899.848609186,254.945150258365,201.358355964792,31.9121765764603,208.367358205867,235.26787706106,241.312291608008,19.1383911571352%,89.6755250815326%,64.5524879829266%,47.6671857034682%,89.5114779472351%,70.6971049308777%,11.204394698143%,73.1579720973968%,82.6027691364288%,84.7249686717987%
13.0916666653333,6.9750000006211,Lagos,Ikorodu,1906.99991664264,428.415100097656,94.477301564608,1777.2960253016,280.13049890435,958.960073666351,201538.598738286,377.839455196957,296.767186626704,114.080413743435,361.334003691754,328.487549493631,351.440594610263,22.0527478006896%,93.1985371258225%,65.3876342921841%,50.2863196425642%,88.1947100162506%,69.2709445953369%,26.6284763813019%,84.3420326709747%,76.6750633716583%,82.0327281951904%
13.1249999986667,7.22500000061416,Lagos,Ikorodu,896.999971036411,201.322463989258,24.9604160139902,814.426026401467,136.903822099633,402.241613799382,204789.078762028,166.870162415497,102.767368809407,67.6144256019317,157.918801958413,147.181254126157,147.678763924982,12.3982269635454%,90.7944317389959%,68.0022583604667%,44.8429907232465%,82.8870058059692%,51.0461509227753%,33.58513712883%,78.4407258033752%,73.1072187423706%,73.3543395996094%
13.1249999986667,7.24166666728036,Lagos,Ikorodu,110.99999731202,24.6675395965576,2.52693563716087,99.3365756279404,16.0899225363986,44.5891601532701,184289.914926808,20.4292338896363,14.0584904341904,7.74838288321944,19.7365255999961,17.9858041800315,16.3890731534735,10.2439711397626%,89.4924126427735%,65.2271073627627%,40.1704155252638%,82.8182876110077%,56.9918632507324%,31.4112514257431%,80.0101101398468%,72.9128420352936%,66.4398372173309%
6.57083333266667,3.41250000031263,Lagos,Kosofe,0.999999962484143,1,0.0798289960768359,0.95064230082908,0.690976881371043,0.539225669339201,227137.540606361,0.891254842281341,0.443807393312454,0.29414689540863,0.888558804988861,0.593198597431183,0.62664920091629,7.98289960768359%,95.0642336493242%,69.0976881371043%,53.9225689568715%,89.1254842281341%,44.3807393312454%,29.414689540863%,88.8558804988861%,59.3198597431183%,62.664920091629%
6.63749999933333,3.42083333364573,Lagos,Kosofe,48.9999967231093,11.9256553649902,0.827595713023565,45.7921780116473,8.0146298610968,21.9531231916625,178811.176241483,10.2949835556958,6.71074792990224,2.27184843731373,10.7009354000868,8.87373200307636,9.04893814641557,6.93962459667511%,93.4534307632941%,67.2049427541325%,44.8022952240505%,86.3263547420502%,56.2715232372284%,19.0500929951668%,89.7303760051727%,74.408757686615%,75.8779108524323%
6.629166666,3.40416666697953,Lagos,Kosofe,1848.00008077577,443.600830078125,17.3225956268986,1756.67603002471,303.68038491804,1093.62425609197,234393.411056707,411.676047954184,245.09773877835,96.5000237775313,367.772373213898,300.631024885617,401.1559399775,3.90499621559496%,95.0582225779601%,68.4580290042643%,59.178799149883%,92.8032636642456%,55.2518665790558%,21.7537969350815%,82.9061508178711%,67.7706182003021%,90.4317378997803%
